Icao,Message,Timestamp,Receiver,df,Receiver IP
801410,5D80141056ED67,122A0144D39434,1,11,192.168.30.27
800C74,5D800C74C423C4,122A014657D221,1,11,192.168.30.27
800BB1,5D800BB1154ADB,122A0BE9A3E250,2,11,192.168.101.3
8005F0,5D8005F0BD7CB2,122A0BF7846F30,2,11,192.168.101.3
485785,5D485785CE0760,122A0C6AEDE838,2,11,192.168.101.3
8005F0,5D8005F0BD7CB2,122A0C6D398E2E,2,11,192.168.101.3
800BB1,5D800BB1154A9E,122A01B9A0D24D,1,11,192.168.30.27
80139F,5D80139F846B2A,122A153489BF43,1,11,192.168.30.27
800C11,5D800C1139AD6E,122A159781EE5D,1,11,192.168.30.27
8005F0,5D8005F0BD7CB2,122A0D5AE41534,2,11,192.168.101.3
485785,5D485785CE0760,122A0DCEA86032,2,11,192.168.101.3
8005F0,5D8005F0BD7CB2,122A0DD0F4052D,2,11,192.168.101.3
702075,5D702075B50D49,122A16193F3F43,1,11,192.168.30.27
80139F,5D80139F846B2A,122A1621DFFD3D,1,11,192.168.30.27
80139F,5D80139F846B2A,122A1698871C3F,1,11,192.168.30.27
702075,5D702075B50D47,122A0E695AAB49,2,11,192.168.101.3
80139F,5D80139F846B2A,122A0EB9138B40,2,11,192.168.101.3
70209E,5D70209E4FD16C,122A170A182B25,1,11,192.168.30.27
702075,5D702075B50D49,122A1712E5D544,1,11,192.168.30.27
70206D,5D70206DB59DF3,122A175BED637D,1,11,192.168.30.27
80139F,5D80139F846B2A,122A101DD18840,2,11,192.168.101.3
8005F0,5D8005F0BD7CB2,122A102224392F,2,11,192.168.101.3
80139F,5D80139F846B2A,122A178535233A,1,11,192.168.30.27
7BD01B,5D7BD01B94C122,122A17A9F3F023,1,11,192.168.30.27
80139F,5D80139F846B2A,122A1093D0EE40,2,11,192.168.101.3
8005F0,5D8005F0BD7CB2,122A1098236035,2,11,192.168.101.3
80139F,5D80139F846B2A,122A110A754E3E,2,11,192.168.101.3
8005F0,5D8005F0BD7CB2,122A110EC79134,2,11,192.168.101.3
800C11,5D800C1139AD6E,122A112B3B1358,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,122A18FCF0F135,1,11,192.168.30.27
70206C,5D70206C4A69FA,122A19B13B4D71,1,11,192.168.30.27
70209E,5D70209E4FD16C,122A19D1426521,1,11,192.168.30.27
8005F0,5D8005F0BD7CB2,122A11FB6C9028,2,11,192.168.101.3
800C11,5D800C1139AD6E,122A120D472E5B,2,11,192.168.101.3
70209E,5D70209E4FD129,122A1BB8B89E21,1,11,192.168.30.27
800C11,5D800C1139AD6E,122A12EFD78B5C,2,11,192.168.101.3
70209E,5D70209E4FD16C,122A1C22A59F26,1,11,192.168.30.27
80139F,5D80139F846B2A,122A135AC1B93A,2,11,192.168.101.3
8005F0,5D8005F0BD7CB2,122A135F143B2D,2,11,192.168.101.3
70209E,5D70209E4FD16C,122A1C984EC728,1,11,192.168.30.27
800C11,5D800C1139AD6E,122A13D48B565B,2,11,192.168.101.3
702075,5D702075B50D49,122A13F358B63E,2,11,192.168.101.3
702075,5D702075B50D49,122A14EBB76A47,2,11,192.168.101.3
485785,5D485785CE0725,122A2495196433,2,11,192.168.101.3
800602,5D800602AAD2A4,122A21FE308F44,1,11,192.168.30.27
800C11,5D800C1139AD6E,122A24D479B25E,2,11,192.168.101.3
7020A4,5D7020A44E9C36,122A25D87CEE4F,2,11,192.168.101.3
702097,5D702097B0554C,122A2BBAC0A06F,2,11,192.168.101.3
680002,5D680002C5DD7A,122A2CD96E661B,2,11,192.168.101.3
80139F,5D80139F846B6F,122A303C6C2A22,2,11,192.168.101.3
801410,5D80141056ED67,122A3281573147,2,11,192.168.101.3
800DAA,5D800DAACE1F38,122A34A0431B22,2,11,192.168.101.3
800C11,5D800C1139AD60,122A41F4EB4A60,1,11,192.168.30.27
7BD01B,5D7BD01B94C167,122A4354F2FB27,1,11,192.168.30.27
7BD01B,5D7BD01B94C167,122A444136512A,1,11,192.168.30.27
702C09,5D702C09FFBD15,122A4582FEF733,1,11,192.168.30.27
702C0A,5D702C0A005507,122A458EA08154,1,11,192.168.30.27
702085,5D702085B0A98F,122A45B03AAD50,1,11,192.168.30.27
7BD01B,5D7BD01B94C167,122A461BC8AC2B,1,11,192.168.30.27
7BD01B,5D7BD01B94C122,122A48E6DC5D11,2,11,192.168.101.3
7705C5,5D7705C59A78AE,122A4A8F5B4311,2,11,192.168.101.3
800BB1,5D800BB1154A9E,122A4AA5A8CC1F,2,11,192.168.101.3
7BD01B,5D7BD01B94C122,122A4B84CABF12,1,11,192.168.30.27
7705C5,5D7705C59A78AE,122A4BF0A5671B,1,11,192.168.30.27
7705C5,5D7705C59A78AE,122A4B4011CA11,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,122A51D6104A25,2,11,192.168.101.3
7705C5,5D7705C59A78AE,122A4CA18ADD15,1,11,192.168.30.27
7BD01B,5D7BD01B94C122,122A4D49EC2638,1,11,192.168.30.27
70209E,5D70209E4FD129,122A53609F402A,2,11,192.168.101.3
7BD01B,5D7BD01B94C123,122A4E270E9014,1,11,192.168.30.27
70206D,5D70206DB59DF3,122A4E4ECA51D7,1,11,192.168.30.27
7BD01B,5D7BD01B94C122,122A56C531CD11,2,11,192.168.101.3
702075,5D702075B50D47,122A51180AB935,1,11,192.168.30.27
800C74,5D800C74C42381,122A57CB08CF27,2,11,192.168.101.3
485785,5D485785CE072A,122A5BA32ABC39,2,11,192.168.101.3
485785,5D485785CE0725,122A5BA670DF1C,2,11,192.168.101.3
485785,5D485785CE072A,122A5C5410233B,2,11,192.168.101.3
8005F0,5D8005F0BD7CF8,122A5C56687A39,2,11,192.168.101.3
8005F0,5D8005F0BD7CF8,122A5D0707A030,2,11,192.168.101.3
800602,5D800602AAD2A4,122A5DD2703246,2,11,192.168.101.3
485785,5D485785CE072A,122A5E0DF5AF38,2,11,192.168.101.3
8005F0,5D8005F0BD7CF8,122A5E104E0735,2,11,192.168.101.3
8005F0,5D8005F0BD7CF8,122A5EC0D5BD35,2,11,192.168.101.3
7020A4,5D7020A44E9C36,122A5F4A36903C,2,11,192.168.101.3
8005F0,5D8005F0BD7CF8,122A5F71AFAA31,2,11,192.168.101.3
7705C5,5D7705C59A78AE,122A6252FA3F41,2,11,192.168.101.3
800C11,5D800C1139AD2B,122A6C6E570E3E,1,11,192.168.30.27
800602,5D800602AAD2A2,122A644B6C8D3F,2,11,192.168.101.3
800C11,5D800C1139AD2B,122A6DD20E0B3B,1,11,192.168.30.27
70206D,5D70206DB59DF3,122A65716350DA,2,11,192.168.101.3
70206C,5D70206C4A69FA,122A65A02E707D,2,11,192.168.101.3
800602,5D800602AAD2A2,122A6608D63F40,2,11,192.168.101.3
702097,5D702097B0554C,122A6E460B865E,1,11,192.168.30.27
800C11,5D800C1139AD2B,122A666A20503C,2,11,192.168.101.3
800C11,5D800C1139AD2B,122A66E0B78239,2,11,192.168.101.3
8013E6,5D8013E6794D02,122A6ED8F64D13,1,11,192.168.30.27
800602,5D800602AAD2A2,122A674DF6EA39,2,11,192.168.101.3
800C11,5D800C1139AD2B,122A69A72B1E41,2,11,192.168.101.3
80139F,5D80139F846B6F,122A6A92C44A43,2,11,192.168.101.3
800C11,5D800C1139AD2B,122A6A94D41F41,2,11,192.168.101.3
800DAA,5D800DAACE1F38,122A6AE0FA4355,2,11,192.168.101.3
800C11,5D800C1139AD6E,122A6B0E956E3B,2,11,192.168.101.3
680002,5D680002C5DD7A,122A710DA5C031,1,11,192.168.30.27
800C11,5D800C1139AD2B,122A6BF7526D3D,2,11,192.168.101.3
800C11,5D800C1139AD23,122A6BF7527C51,2,11,192.168.101.3
801410,5D80141056ED67,122A719014413D,1,11,192.168.30.27
70206D,5D70206DB59DF3,122A74FB69D3D9,2,11,192.168.101.3
70206C,5D70206C4A69BF,122A7531385C78,2,11,192.168.101.3
680002,5D680002C5DD3F,122A802C76A12D,1,11,192.168.30.27
680002,5D680002C5DD3F,122A8118F7FA32,1,11,192.168.30.27
680002,5D680002C5DD3F,122A79ECA52D30,2,11,192.168.101.3
702085,5D702085B0A98F,122A81E21DB14F,1,11,192.168.30.27
70206C,5D70206C4A69BF,122A81EBE4ED88,1,11,192.168.30.27
680002,5D680002C5DD3F,122A8206702729,1,11,192.168.30.27
680002,5D680002C5DD3F,122A7A63968532,2,11,192.168.101.3
680002,5D680002C5DD3F,122A7AD9E3CC2B,2,11,192.168.101.3
680002,5D680002C5DD3F,122A827DCE612E,1,11,192.168.30.27
485785,5D485785CE072B,122A851208E03C,2,11,192.168.101.3
680002,5D680002C5DD3F,122A82F3C6262E,1,11,192.168.30.27
70206C,5D70206C4A69BF,122A85A0131E7F,2,11,192.168.101.3
70206C,5D70206C4A69BF,122A8616D2D682,2,11,192.168.101.3
680002,5D680002C5DD3F,122A83E0068E2E,1,11,192.168.30.27
70206C,5D70206C4A69BF,122A868C9CC474,2,11,192.168.101.3
800C0B,5D800C0B3921C1,122A843B171E20,1,11,192.168.30.27
70206C,5D70206C4A69BF,122A877A19E390,2,11,192.168.101.3
70206C,5D70206C4A69BF,122A87F17CB184,2,11,192.168.101.3
702C0A,5D702C0A005527,122A884815B36F,2,11,192.168.101.3
680002,5D680002C5DD7A,122A884FBFDB37,2,11,192.168.101.3
70206C,5D70206C4A69BF,122A88DE07517F,2,11,192.168.101.3
70206C,5D70206C4A69BF,122A8953A8B989,2,11,192.168.101.3
801410,5D80141056ED68,122A89F52D4B49,2,11,192.168.101.3
801410,5D80141056ED68,122A8AA62A6044,2,11,192.168.101.3
7BD01B,5D7BD01B94C122,122A8ADC121E21,2,11,192.168.101.3
70209E,5D70209E4FD129,122A8BA1255A26,2,11,192.168.101.3
800BB1,5D800BB1154A9E,122A8F6E5AD54E,2,11,192.168.101.3
801410,5D80141056ED22,122A91420E6640,2,11,192.168.101.3
801410,5D80141056ED22,122A91B85F5743,2,11,192.168.101.3
801410,5D80141056ED22,122A939218E645,2,11,192.168.101.3
702075,5D702075B50D47,122A945F7C5E46,2,11,192.168.101.3
801410,5D80141056ED22,122A947F782C44,2,11,192.168.101.3
800602,5D800602AAD2A4,122A9612981040,2,11,192.168.101.3
801410,5D80141056ED22,122A96592BB040,2,11,192.168.101.3
801410,5D80141056ED22,122A97467D0C38,2,11,192.168.101.3
70206D,5D70206DB59DF3,122A9760F3C448,2,11,192.168.101.3
801410,5D80141056ED22,122A97BDC7ED47,2,11,192.168.101.3
801410,5D80141056ED22,122A9833DADA42,2,11,192.168.101.3
800DAA,5D800DAACE1F37,122A987A9CCE48,2,11,192.168.101.3
801410,5D80141056ED22,122A98AA915B4B,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,122A999708B233,2,11,192.168.101.3
800DAA,5D800DAACE1F37,122A99DC211C4C,2,11,192.168.101.3
801410,5D80141056ED22,122A9A0DBFA049,2,11,192.168.101.3
70206D,5D70206DB59DB6,122AA3B6A3FDB7,1,11,192.168.30.27
800DAA,5D800DAACE1F37,122A9A8CB47B48,2,11,192.168.101.3
800C11,5D800C1139AD68,122AA4100DE25A,1,11,192.168.30.27
801410,5D80141056ED22,122A9AFB15ED44,2,11,192.168.101.3
70206D,5D70206DB59DB6,122AA42C6E2AB6,1,11,192.168.30.27
70206D,5D70206DB59DB6,122AA4A37FACBE,1,11,192.168.30.27
800C74,5D800C74C42381,122A9C70FE3429,2,11,192.168.101.3
485785,5D485785CE072B,122AA4BD5D503A,1,11,192.168.30.27
8005F0,5D8005F0BD7CF9,122AA4BFC74B2A,1,11,192.168.30.27
485785,5D485785CE0725,122A9F3807C748,2,11,192.168.101.3
70206D,5D70206DB59DB6,122AA59151B1AD,1,11,192.168.30.27
70206D,5D70206DB59DB6,122AA0EFA48CC5,2,11,192.168.101.3
7020A4,5D7020A44E9C36,122AA5D8E4EF31,1,11,192.168.30.27
485785,5D485785CE072B,122AA5E9534B2F,1,11,192.168.30.27
8005F0,5D8005F0BD7CF9,122AA5EBBCF82E,1,11,192.168.30.27
800DAA,5D800DAACE1F08,122AA12A0FBF10,2,11,192.168.101.3
800DAA,5D800DAACE1F38,122AA12A0FCF2D,2,11,192.168.101.3
70206D,5D70206DB59DB6,122AA1654C7BC7,2,11,192.168.101.3
485785,5D485785CE072B,122AA71DE7823A,1,11,192.168.30.27
8005F0,5D8005F0BD7CF9,122AA720512F2B,1,11,192.168.30.27
680002,5D680002C5DD7A,122AA78A90B515,1,11,192.168.30.27
70206D,5D70206DB59DB6,122AA2C9C716C0,2,11,192.168.101.3
70206D,5D70206DB59DB6,122AA857E875AC,1,11,192.168.30.27
70206C,5D70206C4A69FA,122AB11501D873,2,11,192.168.101.3
70206D,5D70206DB59DB6,122AA94448AACC,1,11,192.168.30.27
800C11,5D800C1139AD6E,122AB1901EC050,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,122AB1B17AAB48,2,11,192.168.101.3
70206D,5D70206DB59DB6,122AA9BAA199BE,1,11,192.168.30.27
80139F,5D80139F846B6F,122AAADF035527,1,11,192.168.30.27
800DAA,5D800DAACE1F7D,122AB38BD4624C,2,11,192.168.101.3
70206C,5D70206C4A69FA,122AB3AB14047B,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,122AB401871F43,2,11,192.168.101.3
80139F,5D80139F846B61,122AB437A44538,2,11,192.168.101.3
801410,5D80141056ED61,122AAE8E593A34,1,11,192.168.30.27
801410,5D80141056ED67,122AB441E12E47,2,11,192.168.101.3
702099,5D702099B0010D,122AB0189CCF75,1,11,192.168.30.27
800DAA,5D800DAACE1F3E,122AB0223FD944,1,11,192.168.30.27
800DAA,5D800DAACE1F7D,122AB4EED7FD42,2,11,192.168.101.3
80139F,5D80139F846B61,122AB52FFABC3E,2,11,192.168.101.3
800C0B,5D800C0B3921C1,122AC140340B17,1,11,192.168.30.27
800DAA,5D800DAACE1F7D,122AB652F0734B,2,11,192.168.101.3
80139F,5D80139F846B61,122AB6550CBC39,2,11,192.168.101.3
800C3C,5D800C3CC7D083,122AB6697EFD3A,2,11,192.168.101.3
702097,5D702097B0554C,122AB67926117B,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,122AB73FBDF947,2,11,192.168.101.3
7BD01B,5D7BD01B94C12C,122AB799272229,2,11,192.168.101.3
7020A4,5D7020A44E9C73,122AB7A0F48230,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,122AB8A37C974C,2,11,192.168.101.3
7BD01B,5D7BD01B94C12C,122AB8BD3B3A24,2,11,192.168.101.3
7020A4,5D7020A44E9C73,122AB97A98952A,2,11,192.168.101.3
702085,5D702085B0A98F,122AC4C11DC946,1,11,192.168.30.27
800DAA,5D800DAACE1F7D,122AB98FC7FC48,2,11,192.168.101.3
7BD01B,5D7BD01B94C12C,122AB9EB6F5D21,2,11,192.168.101.3
702C0A,5D702C0A005507,122ABABB101341,2,11,192.168.101.3
680002,5D680002C5DD7C,122AC604819133,1,11,192.168.30.27
800C0B,5D800C0B3921C7,122AC74DA8FE17,1,11,192.168.30.27
702085,5D702085B0A98F,122AC11677D756,2,11,192.168.101.3
680002,5D680002C5DD7A,122AC814667F3A,1,11,192.168.30.27
702C0A,5D702C0A005542,122ACD9CB71850,2,11,192.168.101.3
702C0A,5D702C0A005542,122ACE13BBF851,2,11,192.168.101.3
800C0B,5D800C0B3921C7,122AC8FDFB4F16,1,11,192.168.30.27
702C0A,5D702C0A005542,122ACE8A1CF658,2,11,192.168.101.3
702C0A,5D702C0A005542,122AC972A6225B,1,11,192.168.30.27
702C0A,5D702C0A005542,122AD063C34B5B,2,11,192.168.101.3
800602,5D800602AAD2A4,122AD14DAEC73A,2,11,192.168.101.3
702C0A,5D702C0A005542,122ACA60271948,1,11,192.168.30.27
70209E,5D70209E4FD127,122AD1C45D2A29,2,11,192.168.101.3
702C0A,5D702C0A005542,122ACAD6D2204F,1,11,192.168.30.27
70209E,5D70209E4FD127,122AD2E9B92321,2,11,192.168.101.3
485785,5D485785CE0725,122ACB0C1E0C32,1,11,192.168.30.27
702C09,5D702C09FFBD15,122AD2EF422138,2,11,192.168.101.3
702C0A,5D702C0A005542,122ACB4C89ED4E,1,11,192.168.30.27
70209E,5D70209E4FD129,122ACBA1331670,1,11,192.168.30.27
702C0A,5D702C0A005542,122ACBC2E4645C,1,11,192.168.30.27
800BB1,5D800BB1154A9E,122AD42FCCB927,2,11,192.168.101.3
70209E,5D70209E4FD127,122AD507D64428,2,11,192.168.101.3
702C0A,5D702C0A005542,122ACCB044E251,1,11,192.168.30.27
702075,5D702075B50D47,122AD75A3B8D30,2,11,192.168.101.3
800655,5D800655566138,122AE6217F5C37,2,11,192.168.101.3
70206D,5D70206DB59DF3,122ADE108478DB,1,11,192.168.30.27
800C74,5D800C74C42381,122ADF6DA6A524,1,11,192.168.30.27
800655,5D80065556617D,122AE806B74D1F,2,11,192.168.101.3
485785,5D485785CE0725,122AE8293E0C18,2,11,192.168.101.3
800C11,5D800C1139AD60,122AE1C932842E,1,11,192.168.30.27
702085,5D702085B0A981,122AE9F373AE45,2,11,192.168.101.3
702085,5D702085B0A981,122AEAEC9F7649,2,11,192.168.101.3
800C11,5D800C1139AD60,122AE3ED2CDE30,1,11,192.168.30.27
800DAA,5D800DAACE1F38,122AE43892133A,1,11,192.168.30.27
702085,5D702085B0A981,122AEC1B90234E,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,122AE4513F9430,1,11,192.168.30.27
800655,5D800655566179,122AECA8050B15,2,11,192.168.101.3
800655,5D80065556617D,122AED94A7991D,2,11,192.168.101.3
702099,5D702099B0012D,122AEEA5467D35,2,11,192.168.101.3
680002,5D680002C5DD7A,122AEFE8F63340,2,11,192.168.101.3
70206C,5D70206C4A69F4,122AF420802370,1,11,192.168.30.27
702085,5D702085B0A98F,122B05B7C22B56,2,11,192.168.101.3
702097,5D702097B05509,122B05DA2B9D79,2,11,192.168.101.3
800BB1,5D800BB1154A90,122B060041304D,2,11,192.168.101.3
70206C,5D70206C4A69F4,122AF54949CC7A,1,11,192.168.30.27
702097,5D702097B05509,122B06513C6372,2,11,192.168.101.3
702097,5D702097B05509,122B06C7A8EB75,2,11,192.168.101.3
800BB1,5D800BB1154A90,122B0728C11E50,2,11,192.168.101.3
702099,5D702099B00103,122B072A84983F,2,11,192.168.101.3
70206C,5D70206C4A69F4,122AF66BFCDE7E,1,11,192.168.30.27
7705C5,5D7705C59A78A1,122B0786119B12,2,11,192.168.101.3
702099,5D702099B00103,122B08288EF56A,2,11,192.168.101.3
800C11,5D800C1139AD6E,122AF8367FE52A,1,11,192.168.30.27
800C74,5D800C74C4238F,122B094E86B233,2,11,192.168.101.3
702097,5D702097B05542,122B09535F6B67,2,11,192.168.101.3
702C0A,5D702C0A005507,122B0A26746855,2,11,192.168.101.3
800C74,5D800C74C4238F,122B0A4A73DC39,2,11,192.168.101.3
702097,5D702097B0554C,122AF97624B15D,1,11,192.168.30.27
702097,5D702097B05509,122AF9969B4C7E,1,11,192.168.30.27
70206C,5D70206C4A69FA,122AF9AD41467C,1,11,192.168.30.27
800C74,5D800C74C4238F,122B0B7824A630,2,11,192.168.101.3
702097,5D702097B05509,122AFA0CEA0B6E,1,11,192.168.30.27
800C0B,5D800C0B3921C1,122B0BAEA43F20,2,11,192.168.101.3
800655,5D800655566136,122AFA6E49591B,1,11,192.168.30.27
702097,5D702097B05509,122AFA842E6477,1,11,192.168.30.27
702097,5D702097B05509,122AFB71028173,1,11,192.168.30.27
702097,5D702097B05509,122B004BFE7771,1,11,192.168.30.27
702097,5D702097B05509,122B013977AE79,1,11,192.168.30.27
702097,5D702097B05509,122B01B0D80B66,1,11,192.168.30.27
702097,5D702097B05509,122B0226D09B66,1,11,192.168.30.27
70209E,5D70209E4FD129,122B02B0A43C45,1,11,192.168.30.27
7BD01B,5D7BD01B94C122,122B0FED2B8D2B,2,11,192.168.101.3
800BB1,5D800BB1154A90,122B03DC2E6D4D,1,11,192.168.30.27
702097,5D702097B05509,122B04004A716D,1,11,192.168.30.27
800BB1,5D800BB1154A90,122B04D225F446,1,11,192.168.30.27
800602,5D800602AAD2A4,122B1280B5C749,2,11,192.168.101.3
702097,5D702097B05509,122B0564636561,1,11,192.168.30.27
800BB1,5D800BB1154A9E,122B142E95EF47,2,11,192.168.101.3
800DAA,5D800DAACE1F38,122B1C68619D17,1,11,192.168.30.27
70206D,5D70206DB59DF3,122B157D441848,2,11,192.168.101.3
800C74,5D800C74C42385,122B1CD7F8D02F,1,11,192.168.30.27
702075,5D702075B50D49,122B163AED9F47,2,11,192.168.101.3
800602,5D800602AAD2A4,122B1E42CE2140,1,11,192.168.30.27
702075,5D702075B50D49,122B176D22F735,2,11,192.168.101.3
702075,5D702075B50D47,122B1ECDB46A39,1,11,192.168.30.27
702075,5D702075B50D49,122B18946B2140,2,11,192.168.101.3
702C09,5D702C09FFBD15,122B197BBAB52E,2,11,192.168.101.3
800602,5D800602AAD2A4,122B20EF6A3338,1,11,192.168.30.27
80139F,5D80139F846B6F,122B296170972E,2,11,192.168.101.3
485785,5D485785CE0725,122B2A8BBCF923,2,11,192.168.101.3
800602,5D800602AAD2A4,122B22B3CFFB40,1,11,192.168.30.27
8005F0,5D8005F0BD7CF7,122B2AE01C5632,2,11,192.168.101.3
800602,5D800602AAD2A4,122B2393829557,1,11,192.168.30.27
702099,5D702099B0010D,122B2673DF306C,1,11,192.168.30.27
801410,5D80141056ED67,122B3205FBB940,2,11,192.168.101.3
70209E,5D70209E4FD129,122B3390CE9D32,1,11,192.168.30.27
800DAA,5D800DAACE1F38,122B35C2EAE241,1,11,192.168.30.27
800DAA,5D800DAACE1F38,122B44252A0510,2,11,192.168.101.3
70206C,5D70206C4A69FA,122B4724EA3574,2,11,192.168.101.3
485785,5D485785CE072B,122B4770067B23,2,11,192.168.101.3
800C0B,5D800C0B3921C1,122B478296FB20,2,11,192.168.101.3
485785,5D485785CE072B,122B486699B62F,2,11,192.168.101.3
800DAA,5D800DAACE1F38,122B40998EE946,1,11,192.168.30.27
7BD01B,5D7BD01B94C122,122B4B718E9D13,2,11,192.168.101.3
702085,5D702085B0A98F,122B40F5660555,1,11,192.168.30.27
800C0B,5D800C0B3921C1,122B4C1E240217,2,11,192.168.101.3
702097,5D702097B0554C,122B42C8CC9F6B,1,11,192.168.30.27
800602,5D800602AAD2A4,122B5280C3B142,1,11,192.168.30.27
800DAA,5D800DAACE1F38,122B5D843CE939,2,11,192.168.101.3
70206D,5D70206DB59DF3,122B548B739DD5,1,11,192.168.30.27
702C0A,5D702C0A005507,122B54AFA6D45B,1,11,192.168.30.27
80139F,5D80139F846B6F,122B610923F44A,2,11,192.168.101.3
800655,5D80065556612A,122B64567E2B36,2,11,192.168.101.3
7705C5,5D7705C59A78AF,122B66DFE7DD3B,2,11,192.168.101.3
800C74,5D800C74C42381,122B59FAC40220,1,11,192.168.30.27
800602,5D800602AAD2A2,122B688954BD4E,2,11,192.168.101.3
485785,5D485785CE0725,122B68C20F1422,2,11,192.168.101.3
702075,5D702075B50D47,122B68EFB82A26,2,11,192.168.101.3
800602,5D800602AAD2A2,122B6A2147FB47,2,11,192.168.101.3
680002,5D680002C5DD7A,122B6BC7D2A332,2,11,192.168.101.3
70209E,5D70209E4FD122,122B6C8FA6B425,2,11,192.168.101.3
801410,5D80141056ED67,122B6E70A71E2C,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,122B6FA506D714,2,11,192.168.101.3
70209E,5D70209E4FD122,122B714CA59E1E,2,11,192.168.101.3
70209E,5D70209E4FD129,122B72F90C274E,2,11,192.168.101.3
800C11,5D800C1139AD6E,122B741CD9532F,2,11,192.168.101.3
485785,5D485785CE072E,122B786A95C234,2,11,192.168.101.3
702097,5D702097B0554C,122B823017E97E,2,11,192.168.101.3
702085,5D702085B0A98F,122B86B107E341,2,11,192.168.101.3
800602,5D800602AAD2A4,122B8E547A5F50,1,11,192.168.30.27
800D2F,5D800D2F36D5C8,122B878BA5A539,2,11,192.168.101.3
702C09,5D702C09FFBD15,122B8F63F47A20,1,11,192.168.30.27
70206C,5D70206C4A69FA,122B8989F3D488,2,11,192.168.101.3
7705C5,5D7705C59A78AE,122B8A319FD715,2,11,192.168.101.3
7705C5,5D7705C59A78AE,122B8B933C1216,2,11,192.168.101.3
7705C5,5D7705C59A78AE,122B8C43CF711C,2,11,192.168.101.3
7705C5,5D7705C59A78A1,122B91A88EC137,2,11,192.168.101.3
7BD01B,5D7BD01B94C122,122B93C9FFA129,2,11,192.168.101.3
800C74,5D800C74C42381,122B98D7883831,2,11,192.168.101.3
800BB1,5D800BB1154A9E,122B9ABA65AF4F,2,11,192.168.101.3
485785,5D485785CE072A,122B9B176F8E33,2,11,192.168.101.3
485785,5D485785CE072A,122B9C78FFD331,2,11,192.168.101.3
8005F0,5D8005F0BD7CF8,122B9C7B55F828,2,11,192.168.101.3
8005F0,5D8005F0BD7CF8,122B9D8484FE2C,2,11,192.168.101.3
8005F0,5D8005F0BD7CF8,122B9E353B8525,2,11,192.168.101.3
8005F0,5D8005F0BD7CF8,122B9EE5E69227,2,11,192.168.101.3
70206D,5D70206DB59DF3,122BA00002A97F,2,11,192.168.101.3
800D2F,5D800D2F36D5C1,122BA0C0F4953D,2,11,192.168.101.3
80139F,5D80139F846B6F,122BA581829239,1,11,192.168.30.27
485785,5D485785CE072B,122BA60654A531,1,11,192.168.30.27
485785,5D485785CE072B,122BA6F8A4DF2F,1,11,192.168.30.27
8005F0,5D8005F0BD7CF9,122BA6FB0C9826,1,11,192.168.30.27
70209E,5D70209E4FD129,122BA70D539C28,1,11,192.168.30.27
702075,5D702075B50D47,122BA7BECDB136,1,11,192.168.30.27
485785,5D485785CE072B,122BA82A801130,1,11,192.168.30.27
8005F0,5D8005F0BD7CF9,122BA82CE7CA22,1,11,192.168.30.27
702099,5D702099B0010D,122BAAFE376E6C,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,122BAB7A1CE63E,2,11,192.168.101.3
801410,5D80141056ED67,122BABE4B19149,2,11,192.168.101.3
485785,5D485785CE072B,122BA95CBD772F,1,11,192.168.30.27
8005F0,5D8005F0BD7CB9,122BA95F256F21,1,11,192.168.30.27
8005F0,5D8005F0BD7CF9,122BA95F257F43,1,11,192.168.30.27
702075,5D702075B50D02,122BAED43A633F,1,11,192.168.30.27
702075,5D702075B50D02,122BAD70975C3E,2,11,192.168.101.3
801410,5D80141056ED61,122BAFB3D08C37,1,11,192.168.30.27
702075,5D702075B50D02,122BAFC0A48B45,1,11,192.168.30.27
702075,5D702075B50D02,122BAE5E2F453C,2,11,192.168.101.3
702075,5D702075B50D02,122BB0AE054840,1,11,192.168.30.27
7705C5,5D7705C59A78B8,122BB0E3B1C23F,1,11,192.168.30.27
800DAA,5D800DAACE1F3E,122BB18D265038,1,11,192.168.30.27
801410,5D80141056ED61,122BB18FC3FE3D,1,11,192.168.30.27
7705C5,5D7705C59A78B8,122BB191E98D18,1,11,192.168.30.27
702075,5D702075B50D02,122BB19B5DF63B,1,11,192.168.30.27
80139F,5D80139F846B61,122BB5C45D8D43,2,11,192.168.101.3
702075,5D702075B50D02,122BB5C5E33344,2,11,192.168.101.3
7705C5,5D7705C59A78B8,122BB22D9FDB38,1,11,192.168.30.27
702075,5D702075B50D02,122BB63C499040,2,11,192.168.101.3
800DAA,5D800DAACE1F3E,122BB2D259F638,1,11,192.168.30.27
680002,5D680002C5DD7A,122BB2F5FC271F,1,11,192.168.30.27
702075,5D702075B50D02,122BB2FEB00037,1,11,192.168.30.27
80139F,5D80139F846B61,122BB6BFF09145,2,11,192.168.101.3
7705C5,5D7705C59A78B0,122BB35DEDE513,1,11,192.168.30.27
80139F,5D80139F846B61,122BB7EAD7BB41,2,11,192.168.101.3
